model_name,lang,category,n,bleu_sentence,rougeL_f1,meteor,chrfpp,bertscore_precision,bertscore_recall,bertscore_f1,bert_cosine,e5_cosine,expansion_ratio,expansion_abs_distance_from_1,bleu_corpus
CohereLabs/tiny-aya-global,en,MeanOfTransportation,58,0.377020238314151,0.6073106534615068,0.605540498545206,0.6521737172817569,0.888726642419552,0.8964819353202294,0.8923697934068483,0.9150996516490805,0.9114194368493969,1.0541145418462377,0.11624182933492311,0.4104908116578403
CohereLabs/tiny-aya-global,en,Monument,46,0.5361343992474301,0.6332009790419865,0.6650990478238257,0.7452428438879011,0.867411196231842,0.8789233591245569,0.8730441383693529,0.9339080893475077,0.9398481625577678,1.0478855589938245,0.0967135034165873,0.5235194025525316
CohereLabs/tiny-aya-global,en,MusicalWork,290,0.35148681293543416,0.5797614841753257,0.5748566636502124,0.6188811520159585,0.8558485725830342,0.8737248679687237,0.8644549207440738,0.8909238389853773,0.9117875524635972,1.0876810601800515,0.1554664038655509,0.3579388505203473
CohereLabs/tiny-aya-global,en,Politician,29,0.4342663351963066,0.5705033735482636,0.5711441652273317,0.6434573520716697,0.8815642060904667,0.8792259323185888,0.8802622310046492,0.9066351056098938,0.9086135338092672,0.9978826788655888,0.09284413102752737,0.46135324115713017
CohereLabs/tiny-aya-global,en,Scientist,259,0.4505239476462761,0.6475789152922036,0.6233720529239897,0.6743187958515023,0.8956717501275788,0.9043312694115068,0.8998117810510761,0.9186321322061841,0.9051785973048118,1.0136029544285472,0.08916355712142134,0.4136686360619015
CohereLabs/tiny-aya-global,en,SportsTeam,44,0.3322825162679267,0.5041253096714252,0.5216922551816077,0.6210227076454828,0.8609655093063008,0.8673924939198927,0.8640530705451965,0.9298672269691121,0.9259550490162589,0.9869281676769507,0.10586991803056103,0.33988594518860316
CohereLabs/tiny-aya-global,en,University,90,0.539099285041384,0.6559937804140691,0.6930817607403477,0.7783139682920569,0.9085375964641571,0.9194308671686384,0.9137913372781542,0.9586488054858313,0.9265930612881979,1.0197988345207178,0.05706381625799073,0.5678499707161355
CohereLabs/tiny-aya-global,en,WrittenWork,43,0.5463078962849245,0.684921988346079,0.7028823436413036,0.7215746964642649,0.8865329082622084,0.9045592324678288,0.895129497661147,0.9158683668735416,0.9065313408541125,1.0363152103476603,0.08274673104961368,0.544215672170119
CohereLabs/tiny-aya-global,es,Airport,95,0.31804166013137486,0.5596891065285517,0.5456645853530788,0.6185305515934797,0.8613194860910115,0.8795621294724314,0.8699796638990703,0.925297727082905,0.9304409466291729,1.1444459792645953,0.1873491876127207,0.32860385738244546
CohereLabs/tiny-aya-global,es,Artist,109,0.40687464287421976,0.6427692555604623,0.591540519015643,0.6688409918795755,0.8858132504541939,0.9058620918781386,0.8954105639676435,0.9169482758285803,0.9312795641225412,1.1508895406188644,0.18960237024424195,0.3995255688140644
